,MeanBill,MeanPaid,CurBill_Sept,Risky,CREDIT_RATIO,AGE,EDUCATION,DEFAULT
15964,58977.666666666664,1.3333333333333333,78874,Yes,1.48536,39,university,defaulted
15965,22610.5,0.3333333333333333,31426,Yes,0.47424,38,university,paid
15966,74376.33333333333,0.3333333333333333,82391,Yes,1.0122125,38,high school,paid
15967,28005.166666666668,0.0,25952,No,0.8885666666666666,35,university,defaulted
15968,46102.5,0.3333333333333333,41814,Yes,0.3115428571428571,41,university,paid
15969,19981.333333333332,1.3333333333333333,18769,Yes,1.06745,49,high school,defaulted
15970,1619.5,-1.0,6061,No,0.12186666666666666,38,university,defaulted
15971,123788.5,0.0,148803,No,0.5290807692307692,44,high school,paid
15972,28457.833333333332,1.0,25265,Yes,0.8843,48,graduate school,defaulted
15973,35498.666666666664,0.5,49487,Yes,0.96564,41,university,defaulted
15974,22546.0,0.0,16053,No,0.32048,35,university,paid
15975,15737.5,0.8333333333333334,10722,Yes,0.1709,35,high school,defaulted
15976,19036.0,0.5,18704,Yes,0.36212,48,university,defaulted
15977,54273.5,0.0,72704,No,0.8863375,38,university,paid
15978,73622.5,0.3333333333333333,79958,Yes,1.020775,41,university,defaulted
15979,46691.833333333336,0.0,49328,No,0.44045,40,high school,paid
15980,21258.0,1.1666666666666667,28361,Yes,0.9075666666666666,37,high school,paid
15981,26410.333333333332,0.6666666666666666,23705,Yes,0.8236333333333333,49,university,paid
15982,12252.333333333334,0.3333333333333333,9847,Yes,0.3619,46,high school,paid
15983,8571.166666666666,1.8333333333333333,13815,Yes,0.26614,31,university,defaulted
15984,217306.33333333334,0.0,234312,No,0.9641958333333334,48,university,defaulted
15985,63.166666666666664,-1.3333333333333333,0,Yes,0.0,44,high school,paid
15986,4773.5,-1.0,15750,No,0.0537125,35,university,paid
15987,31047.166666666668,2.0,28947,Yes,0.60144,31,university,defaulted
15988,21770.833333333332,0.0,7531,No,0.12207142857142857,23,graduate school,defaulted
15989,58536.333333333336,0.0,72561,No,0.7836375,28,high school,paid
15990,103572.66666666667,0.6666666666666666,98546,Yes,0.8389583333333334,30,university,paid
15991,36969.333333333336,1.3333333333333333,32200,Yes,0.37211,32,high school,paid
15992,8274.0,-1.3333333333333333,49644,No,0.0,44,university,paid
15993,18954.166666666668,-0.8333333333333334,42442,No,0.010425,39,university,paid
15994,207269.16666666666,0.0,215979,No,0.9567045454545454,36,graduate school,paid
15995,89872.83333333333,0.0,87713,No,0.6350428571428571,33,graduate school,paid
15996,128072.83333333333,0.0,136431,No,0.9652428571428572,37,graduate school,defaulted
15997,24796.333333333332,-0.16666666666666666,0,Yes,0.0,24,university,paid
15998,433.6666666666667,-0.5,538,Yes,0.004483333333333333,25,graduate school,defaulted
15999,51567.5,0.0,81902,No,0.7974222222222223,47,university,paid
16000,2400.0,4.666666666666667,2400,Yes,0.12,44,university,defaulted
16001,48378.666666666664,0.3333333333333333,34529,Yes,0.4066769230769231,29,university,paid
16002,65894.83333333333,1.1666666666666667,84720,Yes,1.0777625,34,university,defaulted
16003,125156.0,0.0,126251,No,0.5588782608695653,37,university,paid
16004,26182.5,0.0,25781,No,0.14444444444444443,29,university,paid
16005,3427.6666666666665,-1.3333333333333333,17489,No,0.15385,34,university,paid
16006,20940.666666666668,0.3333333333333333,4141,Yes,0.025461904761904762,34,university,paid
16007,63198.666666666664,1.3333333333333333,69242,Yes,1.0143857142857142,22,university,paid
16008,17748.0,0.0,15787,No,0.34972,22,graduate school,paid
16009,87776.66666666667,0.3333333333333333,106526,Yes,0.6072785714285714,30,university,paid
16010,23076.5,0.0,29987,No,0.29219,32,university,paid
16011,1588.1666666666667,-2.0,5583,No,0.049325,37,university,paid
16012,714.6666666666666,-1.0,0,Yes,0.0,36,graduate school,paid
16013,1137.0,-0.6666666666666666,0,No,0.011905,26,high school,paid
16014,200.0,-1.5,600,No,0.006,29,university,paid
16015,37978.666666666664,0.0,49375,No,0.9078,45,university,paid
16016,127910.0,3.3333333333333335,151790,Yes,1.0571285714285714,47,high school,paid
16017,35319.0,0.0,43206,No,0.8421,28,university,paid
16018,148699.5,0.0,229258,No,0.268528,28,graduate school,paid
16019,1970.3333333333333,-1.8333333333333333,3000,No,0.007411111111111111,31,university,paid
16020,-10.0,-1.5,-10,Yes,-4.1666666666666665e-05,34,university,paid
16021,456.6666666666667,-0.5,316,Yes,0.00367,35,graduate school,paid
16022,168094.33333333334,0.0,281424,No,0.8315214285714285,35,graduate school,paid
16023,713.3333333333334,-1.0,0,Yes,0.0,36,graduate school,paid
16024,55109.666666666664,0.0,79158,No,0.93667,32,high school,paid
16025,2904.1666666666665,0.8333333333333334,10211,Yes,0.21046666666666666,35,high school,defaulted
16026,104480.66666666667,0.3333333333333333,129677,Yes,1.0138307692307693,37,university,defaulted
16027,20282.0,0.5,25562,Yes,0.775,41,university,paid
16028,18378.0,0.8333333333333334,17962,Yes,0.37532,43,high school,defaulted
16030,175528.33333333334,-0.3333333333333333,323085,No,0.5329719298245614,30,graduate school,paid
16031,21332.5,1.1666666666666667,17044,Yes,0.8239,32,university,paid
16032,28400.833333333332,0.0,30646,No,0.33243333333333336,35,university,paid
16033,118065.16666666667,0.6666666666666666,142811,Yes,0.9310133333333334,43,high school,defaulted
16034,127566.0,0.0,182235,No,1.6876909090909091,41,university,paid
16035,30862.333333333332,0.5,33039,Yes,0.1784470588235294,37,high school,paid
16036,48580.166666666664,0.0,61982,No,0.5147,26,university,paid
16037,48076.333333333336,0.0,45028,No,0.4206909090909091,26,university,paid
16038,646.6666666666666,-0.5,2120,Yes,0.088,28,university,paid
16039,5000.0,2.1666666666666665,5000,Yes,0.025,31,university,defaulted
16040,43603.0,0.0,51012,No,0.99764,34,university,paid
16041,22238.5,0.0,22352,No,0.46488,45,high school,paid
16042,12521.666666666666,-0.16666666666666666,2572,Yes,0.29406666666666664,46,high school,paid
16043,397.6666666666667,-1.0,65,No,0.0,46,high school,defaulted
16044,10565.166666666666,0.6666666666666666,6808,Yes,0.108575,26,high school,paid
16045,86734.33333333333,-0.5,157453,No,0.96925625,26,graduate school,paid
16046,42.166666666666664,-1.5,-4,No,-0.0004,40,university,defaulted
16047,17788.333333333332,0.8333333333333334,19725,Yes,0.8684,26,university,paid
16048,42840.333333333336,0.0,40498,No,0.5884571428571429,34,graduate school,paid
16049,62424.166666666664,0.3333333333333333,67930,Yes,0.5877636363636364,37,high school,paid
16050,7177.166666666667,-1.5,16611,No,0.1236,45,university,paid
16051,436380.3333333333,0.0,418958,No,0.878864,39,graduate school,paid
16052,29783.0,1.6666666666666667,28695,Yes,0.9941333333333333,48,university,defaulted
16053,6843.666666666667,-0.8333333333333334,24904,No,0.0146125,46,high school,paid
16054,38822.5,-1.1666666666666667,77765,No,0.00481,36,university,paid
16055,131650.0,-0.16666666666666666,154875,No,0.70188,46,high school,paid
16056,1446.3333333333333,-0.5,2628,No,0.02,35,university,paid
16057,37968.5,0.0,60857,No,0.58405,29,university,paid
16058,103619.33333333333,0.3333333333333333,122662,Yes,0.8824,29,university,paid
16059,45942.166666666664,0.0,63354,No,1.0883166666666666,32,high school,defaulted
16060,25973.666666666668,1.3333333333333333,25347,Yes,0.59532,47,high school,paid
16061,29689.166666666668,0.0,29758,No,1.0151333333333334,39,university,paid
16062,27870.0,0.0,28775,No,0.3618875,45,university,paid
16063,49284.833333333336,0.5,50738,Yes,0.98472,43,university,paid
16064,1152.8333333333333,-0.16666666666666666,2489,Yes,0.0138,39,university,paid
16065,69834.66666666667,0.0,80324,No,0.658925,46,university,paid
16066,39887.5,1.3333333333333333,52714,Yes,1.03186,39,university,defaulted
16067,78951.83333333333,0.6666666666666666,75953,Yes,1.0131875,31,university,paid
16068,2606.1666666666665,-1.3333333333333333,3089,No,0.0,31,graduate school,paid
16069,2566.0,-1.0,316,No,0.0022571428571428573,33,university,paid
16070,19654.666666666668,0.0,33441,No,0.41336,33,university,paid
16071,28576.333333333332,0.0,40506,No,0.83484,35,university,paid
16072,22858.833333333332,0.0,19824,No,0.58622,40,high school,paid
16073,22297.166666666668,-0.6666666666666666,410,No,0.010055555555555555,47,university,paid
16074,22571.0,0.3333333333333333,50721,Yes,0.21639166666666668,38,university,paid
16075,112892.5,1.3333333333333333,113336,Yes,0.72585,38,high school,defaulted
16076,9299.666666666666,0.0,8166,No,0.08783,42,university,paid
16077,91360.83333333333,0.3333333333333333,105851,Yes,0.9835181818181818,46,university,paid
16079,88364.33333333333,0.0,98006,No,0.8543454545454545,31,university,paid
16080,76169.0,0.0,67722,No,0.3366227272727273,31,graduate school,paid
16081,74934.83333333333,0.0,71171,No,0.72613,31,university,paid
16082,8299.0,0.3333333333333333,16639,Yes,0.32082,28,university,paid
16083,2186.8333333333335,0.5,5420,Yes,0.028414285714285715,28,university,paid
16084,14230.666666666666,-0.6666666666666666,7965,No,0.25434,43,university,paid
16085,13445.833333333334,0.0,16162,No,0.4433666666666667,28,high school,defaulted
16086,93682.5,0.0,92626,No,0.5336882352941177,30,university,paid
16087,686.5,-2.0,1249,No,0.0,32,university,defaulted
16088,1709.1666666666667,-2.0,2369,No,0.004475862068965517,33,university,defaulted
16089,17243.166666666668,-0.6666666666666666,52052,Yes,0.6425875,37,university,defaulted
16090,842.0,-0.5,776,Yes,0.00485,35,university,paid
16091,79640.83333333333,1.0,97229,Yes,0.94777,40,graduate school,defaulted
16092,26808.833333333332,1.6666666666666667,25561,Yes,0.658575,37,university,defaulted
16093,195479.16666666666,0.0,190453,No,0.6700103448275863,35,graduate school,paid
16094,116002.83333333333,0.8333333333333334,152699,Yes,0.9539375,42,university,defaulted
16095,52218.833333333336,1.3333333333333333,59379,Yes,0.45005,36,university,paid
16096,13425.0,-1.1666666666666667,-1600,Yes,1.026875,45,university,paid
16097,18615.333333333332,2.3333333333333335,16484,Yes,0.5903,42,university,defaulted
16098,25848.0,2.0,24036,Yes,0.35764285714285715,46,university,defaulted
16099,770.3333333333334,-0.6666666666666666,419,No,0.0391,29,university,defaulted
16100,12040.666666666666,-0.6666666666666666,34811,No,0.61506,30,university,defaulted
16101,38394.0,0.0,47758,No,0.05798245614035088,32,graduate school,paid
16102,93934.16666666667,0.0,92707,No,0.36985,33,other 2,paid
16103,2664.6666666666665,2.0,3305,Yes,0.287,37,university,paid
16104,46916.833333333336,0.0,58653,No,0.9843833333333334,48,high school,defaulted
16105,85490.0,0.6666666666666666,86957,Yes,0.38898636363636363,46,university,defaulted
16106,61112.833333333336,0.0,60902,No,1.0179666666666667,42,university,defaulted
16107,141561.16666666666,0.3333333333333333,185147,Yes,0.47373571428571426,42,university,defaulted
16108,10135.833333333334,0.0,10468,No,0.9138,31,university,paid
16109,178437.83333333334,0.0,191807,No,0.97809,31,graduate school,paid
16110,37933.833333333336,0.0,103876,No,0.33447,33,university,defaulted
16111,87561.5,0.0,81191,No,0.3569909090909091,37,university,paid
16112,211468.5,0.3333333333333333,155124,Yes,0.43925945945945943,45,university,paid
16113,15667.0,0.0,25945,No,0.21237,36,university,paid
16114,86894.5,0.0,145023,No,0.39941379310344827,45,university,paid
16116,196778.0,0.0,199278,No,1.008625,36,university,defaulted
16117,45194.166666666664,0.0,35370,No,0.2787363636363636,33,high school,paid
16118,50819.333333333336,0.3333333333333333,78032,Yes,0.73945,41,university,paid
16119,96743.0,0.0,100050,No,0.96652,36,university,paid
16120,33643.666666666664,0.0,41598,No,0.7199,39,university,paid
16121,18654.166666666668,1.1666666666666667,17836,Yes,0.8623,30,university,defaulted
16122,14664.666666666666,-0.8333333333333334,13713,No,0.04849,33,graduate school,paid
16123,11983.333333333334,-1.3333333333333333,71900,No,0.0,41,university,paid
16124,9616.666666666666,0.3333333333333333,16413,Yes,0.1521375,40,high school,defaulted
16125,18097.333333333332,1.0,16944,Yes,0.5458,34,university,defaulted
16126,10972.666666666666,1.3333333333333333,8229,Yes,0.3692,37,university,paid
16127,44969.0,0.0,60333,No,0.8639666666666667,36,university,paid
16128,49401.0,-0.16666666666666666,24429,No,0.0653,32,university,defaulted
16129,15117.333333333334,0.0,23064,No,0.35566,41,university,paid
16130,4278.666666666667,-0.5,10723,No,0.19744,45,high school,paid
16131,-330.0,-1.5,-330,Yes,-0.0012222222222222222,42,university,paid
16132,28838.166666666668,0.3333333333333333,27783,Yes,0.9194666666666667,40,high school,defaulted
16133,37114.166666666664,0.0,34632,No,0.5942333333333333,41,university,defaulted
16135,39498.166666666664,0.0,50465,No,1.02184,39,graduate school,defaulted
16136,180881.0,1.1666666666666667,194640,Yes,0.8635272727272727,37,university,paid
16137,45779.333333333336,0.3333333333333333,51741,Yes,1.92344,36,high school,defaulted
16138,25077.166666666668,0.6666666666666666,22463,Yes,0.8454,33,high school,defaulted
16139,21858.0,0.0,28928,No,0.08666428571428571,33,university,paid
16140,16981.333333333332,1.0,2415,Yes,0.09864166666666667,35,university,paid
16141,72582.33333333333,1.8333333333333333,69830,Yes,0.5675666666666667,39,high school,paid
16142,18033.0,0.0,23546,No,0.33517142857142856,41,high school,paid
16143,44583.666666666664,0.0,67886,No,0.12328363636363636,39,university,paid
16144,113641.16666666667,0.0,124418,No,0.5758863636363636,36,university,paid
16145,3791.0,-2.0,3253,No,0.046661764705882354,45,university,paid
16146,6763.0,-0.8333333333333334,9943,No,0.08424545454545454,32,high school,paid
16147,124863.16666666667,0.0,131138,No,0.9532285714285714,34,high school,paid
16148,275537.1666666667,0.0,352538,No,1.0018,41,university,defaulted
16149,1217.6666666666667,-1.3333333333333333,1459,No,0.0035482758620689657,30,graduate school,paid
16150,13641.5,0.8333333333333334,26465,Yes,0.102175,48,university,paid
16151,5189.166666666667,-0.8333333333333334,21261,No,0.04203333333333333,38,university,paid
16152,1056.8333333333333,-2.0,1858,No,0.0055,43,university,paid
16153,20161.333333333332,0.16666666666666666,9102,Yes,0.08855,29,university,paid
16154,39286.5,0.6666666666666666,62622,Yes,0.6826625,38,university,defaulted
16156,5777.5,-1.0,3454,No,0.34375,25,university,defaulted
16157,23913.0,1.5,34713,Yes,1.0958333333333334,46,university,defaulted
16158,151482.16666666666,0.0,174869,No,0.9616333333333333,30,graduate school,paid
16159,109625.5,0.0,111533,No,1.0033363636363637,39,university,paid
16160,103696.66666666667,0.0,121558,No,0.505468,40,university,paid
16161,131612.0,0.0,137647,No,0.9749785714285715,32,university,paid
16162,64739.166666666664,0.6666666666666666,76362,Yes,0.9735375,29,university,defaulted
16163,19806.833333333332,0.3333333333333333,18539,Yes,0.94,32,high school,paid
16164,16935.166666666668,0.0,11961,No,0.28518,47,high school,paid
16165,12129.333333333334,0.0,14028,No,0.13035555555555556,40,high school,paid
16166,10573.0,0.0,17287,No,0.6932,33,university,paid
16167,121806.16666666667,-0.16666666666666666,121764,No,1.0061866666666666,34,university,paid
16168,2991.5,-1.0,3099,No,0.02068,34,graduate school,paid
16169,5139.166666666667,0.0,3048,No,0.08126,41,high school,defaulted
16170,341.8333333333333,-1.3333333333333333,932,No,0.0035444444444444442,47,university,paid
16171,17080.666666666668,-2.0,26774,No,0.06303428571428571,40,university,paid
16172,24898.5,0.3333333333333333,22070,Yes,0.7691666666666667,38,university,paid
16173,5015.0,-1.1666666666666667,0,Yes,0.0,28,graduate school,paid
16174,98980.16666666667,0.0,189417,No,0.5017947368421053,29,graduate school,defaulted
16175,3796.5,0.0,3058,No,0.012020588235294118,36,university,paid
16176,30384.166666666668,0.0,49571,No,0.7536,47,university,paid
16177,30062.333333333332,2.0,30715,Yes,0.59846,29,university,defaulted
16178,0.0,-2.0,0,No,0.0,30,university,paid
16179,1146.3333333333333,-1.0,903,No,0.007439130434782609,31,graduate school,defaulted
16180,19209.0,-0.6666666666666666,72551,No,0.02143,31,graduate school,paid
16181,14108.166666666666,-0.5,752,No,0.006852631578947368,37,high school,defaulted
16182,13278.0,-0.16666666666666666,18038,No,0.15687647058823528,31,graduate school,paid
16184,107145.5,0.3333333333333333,97528,Yes,0.7104857142857143,32,graduate school,defaulted
16185,44868.666666666664,-0.16666666666666666,37857,No,0.35560909090909093,23,university,paid
16186,3291.3333333333335,-1.6666666666666667,16083,No,0.002919230769230769,31,graduate school,paid
16187,17820.666666666668,0.3333333333333333,25037,Yes,0.6162,37,university,paid
16188,95443.83333333333,0.6666666666666666,95564,Yes,0.7139153846153846,42,high school,defaulted
16189,92672.66666666667,-0.16666666666666666,44098,No,0.8273947368421053,37,high school,paid
16190,8241.833333333334,0.5,7081,Yes,0.6819,36,university,defaulted
16191,10049.0,0.3333333333333333,5288,Yes,0.21033333333333334,42,university,defaulted
16192,125846.5,0.0,122838,No,0.41352333333333335,45,graduate school,paid
16193,11127.833333333334,-1.0,9798,No,0.072285,40,university,paid
16194,122405.33333333333,0.0,140479,No,1.0272307692307692,36,high school,paid
16195,8569.666666666666,-2.0,1432,No,0.0203125,35,high school,defaulted
16196,99506.5,0.0,93682,No,0.4384818181818182,32,university,paid
